account_id,avg_txn_amount,total_spend,txn_count,std_txn_amount,max_txn_amount,min_txn_amount,median_txn_amount,active_days,txn_per_day,ratio_credit_card,ratio_debit_card,ratio_cash_deposit,ratio_direct_debit,ratio_bank_transfer,ratio_groceries,ratio_dining,ratio_online_shopping,ratio_entertainment,ratio_bars_nightlife,ratio_atm_withdrawal,ratio_gym_sports,ratio_clothing,ratio_travel,ratio_public_transit,ratio_fuel,ratio_transfer_out,ratio_utilities,ratio_pharmacy,ratio_savings_transfer,ratio_healthcare,ratio_gambling,ratio_electronics,ratio_education,ratio_refund,ratio_fees_penalties,ratio_salary_credit,ratio_insurance,ratio_rent,total_gambling,total_fees_penalties,total_bars_nightlife,total_atm_withdrawal,total_salary_credit,total_savings_transfer,total_utilities,total_rent,total_online_shopping,total_travel,total_transfer_out,high_risk_ratio,stability_ratio,essential_ratio,late_night_ratio,weekend_spend_ratio,has_salary,cash_ratio,credit_defaults
ACC000000001034,220.1275,14968.67,68,492.1805928581439,3303.32,4.19,107.91,49,1.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.16176470588235295,0.08823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,0.07352941176470588,0.0,0.0,0.029411764705882353,0.0,0.014705882352941176,0.058823529411764705,0.0,0.058823529411764705,0.04411764705882353,0.014705882352941176,0.04411764705882353,0.0,0.0,0.0,0.014705882352941176,0.0,275.65,0.0,0.0,0.0,0.0,0.0,117.52,0.0,0.0,0.0,0.0,0.04411764705882353,0.029411764705882353,0.3088235294117647,0.17647058823529413,0.1713051326537361,0,0.0,1
ACC000000001051,246.78294117647062,33562.48,136,441.92212790996393,2881.68,6.69,123.275,73,1.8630136986301369,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.051470588235294115,0.0,0.09558823529411764,0.0,0.0,0.0,0.09558823529411764,0.07352941176470588,0.0,0.007352941176470588,0.0,0.03676470588235294,0.029411764705882353,0.0,0.022058823529411766,0.022058823529411766,0.03676470588235294,0.029411764705882353,0.0,0.0,0.0,0.014705882352941176,0.007352941176470588,502.43,0.0,0.0,0.0,0.0,0.0,582.83,830.77,0.0,4931.469999999999,0.0,0.022058823529411766,0.058823529411764705,0.17647058823529413,0.08088235294117647,0.3046756377955384,0,0.0,0
ACC000000001054,237.24729729729728,35112.6,148,433.0834129654968,3323.85,5.19,119.93,70,2.1142857142857143,0.0,0.0,0.0,0.0,0.0,0.0945945945945946,0.07432432432432433,0.0,0.06756756756756757,0.0,0.0,0.0,0.060810810810810814,0.08108108108108109,0.0,0.006756756756756757,0.0,0.06756756756756757,0.02027027027027027,0.0,0.006756756756756757,0.02027027027027027,0.02702702702702703,0.02702702702702703,0.013513513513513514,0.0,0.0,0.02702702702702703,0.006756756756756757,543.54,0.0,0.0,0.0,0.0,0.0,1203.3000000000002,770.4,0.0,6595.7,0.0,0.02027027027027027,0.10135135135135136,0.1283783783783784,0.0472972972972973,0.2791080694679403,0,0.0,0
ACC000000001071,195.62748878923767,43624.93,223,472.3830853838106,4372.29,4.49,80.0,81,2.753086419753086,0.0,0.0,0.0,0.0,0.0,0.09865470852017937,0.1031390134529148,0.0,0.08968609865470852,0.0,0.0,0.0,0.04484304932735426,0.026905829596412557,0.0,0.053811659192825115,0.0,0.03139013452914798,0.008968609865470852,0.0,0.03139013452914798,0.017937219730941704,0.02242152466367713,0.04035874439461883,0.017937219730941704,0.0,0.0,0.013452914798206279,0.0,508.07,0.0,0.0,0.0,0.0,0.0,668.0899999999999,0.0,0.0,3341.06,0.0,0.017937219730941704,0.044843049327354265,0.19282511210762332,0.04932735426008968,0.3454350528470763,0,0.0,0
ACC000000001081,195.22560693641617,33774.03,173,427.65493748193984,4148.24,3.29,91.29,77,2.2467532467532467,0.0,0.0,0.0,0.0,0.0,0.10982658959537572,0.08092485549132948,0.0,0.09826589595375723,0.0,0.0,0.0,0.06358381502890173,0.028901734104046242,0.0,0.028901734104046242,0.0,0.04046242774566474,0.023121387283236993,0.0,0.023121387283236993,0.0,0.028901734104046242,0.005780346820809248,0.017341040462427744,0.0,0.0,0.023121387283236993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.6399999999999,0.0,0.0,3343.59,0.0,0.0,0.06358381502890173,0.18497109826589592,0.09248554913294797,0.16322748573386117,0,0.0,0
ACC000000001082,274.755,25826.97,94,598.6882437081098,4502.99,8.25,119.035,64,1.46875,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.031914893617021274,0.0,0.09574468085106383,0.0,0.0,0.0,0.05319148936170213,0.031914893617021274,0.0,0.05319148936170213,0.0,0.05319148936170213,0.010638297872340425,0.0,0.02127659574468085,0.07446808510638298,0.031914893617021274,0.031914893617021274,0.010638297872340425,0.0,0.0,0.010638297872340425,0.031914893617021274,859.3299999999999,0.0,0.0,0.0,0.0,0.0,476.05,3034.91,0.0,1930.21,0.0,0.07446808510638298,0.09574468085106383,0.1702127659574468,0.0851063829787234,0.27142130881013143,0,0.0,1
ACC000000001087,181.16333333333333,23370.07,129,339.3057275948137,3472.71,4.63,99.16,72,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.06201550387596899,0.0,0.11627906976744186,0.0,0.0,0.0,0.03875968992248062,0.03875968992248062,0.0,0.031007751937984496,0.0,0.046511627906976744,0.031007751937984496,0.0,0.0,0.031007751937984496,0.0,0.015503875968992248,0.023255813953488372,0.0,0.0,0.015503875968992248,0.0,821.6,0.0,0.0,0.0,0.0,0.0,703.34,0.0,0.0,3379.85,0.0,0.031007751937984496,0.06201550387596899,0.17829457364341084,0.08527131782945736,0.262567463426511,0,0.0,1
ACC000000001099,192.0927218934911,32463.67,169,361.28527595888806,3390.97,3.77,114.89,74,2.2837837837837838,0.0,0.0,0.0,0.0,0.0,0.09467455621301775,0.05325443786982249,0.0,0.09467455621301775,0.0,0.0,0.0,0.03550295857988166,0.04142011834319527,0.0,0.047337278106508875,0.0,0.03550295857988166,0.03550295857988166,0.0,0.023668639053254437,0.005917159763313609,0.03550295857988166,0.005917159763313609,0.023668639053254437,0.0,0.0,0.01775147928994083,0.0,198.97,0.0,0.0,0.0,0.0,0.0,806.29,0.0,0.0,2456.87,0.0,0.005917159763313609,0.05325443786982249,0.20118343195266272,0.08284023668639054,0.32709764484422127,0,0.0,0
ACC000000001103,232.4710294117647,63232.12,272,474.79729028156316,3672.62,5.79,92.21,88,3.090909090909091,0.0,0.0,0.0,0.0,0.0,0.09191176470588236,0.08455882352941177,0.0,0.11029411764705882,0.0,0.0,0.0,0.04779411764705882,0.05514705882352941,0.0,0.029411764705882353,0.0,0.07352941176470588,0.04044117647058824,0.0,0.022058823529411766,0.003676470588235294,0.03308823529411765,0.011029411764705883,0.014705882352941176,0.0,0.0,0.007352941176470588,0.0,146.67,0.0,0.0,0.0,0.0,0.0,2412.06,0.0,0.0,9035.660000000002,0.0,0.003676470588235294,0.08088235294117647,0.18382352941176472,0.08455882352941177,0.2065442373274848,0,0.0,0
ACC000000001113,255.05,54325.65,213,540.1180023916506,3942.46,3.94,95.0,79,2.6962025316455698,0.0,0.0,0.0,0.0,0.0,0.08450704225352113,0.08450704225352113,0.0,0.07981220657276995,0.0,0.0,0.0,0.06103286384976526,0.03755868544600939,0.0,0.023474178403755867,0.0,0.018779342723004695,0.03755868544600939,0.0,0.046948356807511735,0.028169014084507043,0.03755868544600939,0.004694835680751174,0.014084507042253521,0.0,0.0,0.028169014084507043,0.014084507042253521,1136.37,0.0,0.0,0.0,0.0,0.0,364.21000000000004,2587.66,0.0,3692.7,0.0,0.028169014084507043,0.06103286384976526,0.19248826291079812,0.06103286384976526,0.23588894012312786,0,0.0,0
ACC000000001128,182.13067796610167,21491.42,118,392.88573591658417,4143.49,6.59,111.22999999999999,61,1.9344262295081966,0.0,0.0,0.0,0.0,0.0,0.09322033898305085,0.0847457627118644,0.0,0.06779661016949153,0.0,0.0,0.0,0.05084745762711865,0.03389830508474576,0.0,0.05084745762711865,0.0,0.059322033898305086,0.025423728813559324,0.0,0.00847457627118644,0.03389830508474576,0.025423728813559324,0.01694915254237288,0.00847457627118644,0.0,0.0,0.01694915254237288,0.0,689.09,0.0,0.0,0.0,0.0,0.0,901.9699999999999,0.0,0.0,1848.01,0.0,0.03389830508474576,0.07627118644067797,0.17796610169491525,0.11864406779661017,0.3407215530662934,0,0.0,1
ACC000000001133,186.18061224489796,27368.55,147,347.4483249569295,3081.44,4.47,96.41,79,1.860759493670886,0.0,0.0,0.0,0.0,0.0,0.1292517006802721,0.08163265306122448,0.0,0.08163265306122448,0.0,0.0,0.0,0.06802721088435375,0.04081632653061224,0.0,0.02040816326530612,0.0,0.04081632653061224,0.027210884353741496,0.0,0.02040816326530612,0.013605442176870748,0.006802721088435374,0.02040816326530612,0.013605442176870748,0.0,0.0,0.0,0.0,438.65999999999997,0.0,0.0,0.0,0.0,0.0,604.3,0.0,0.0,3457.55,0.0,0.013605442176870748,0.04081632653061224,0.19727891156462585,0.047619047619047616,0.18782434582760138,0,0.0,0
ACC000000001153,179.6706632653061,35215.45,196,331.09735114223423,2802.13,4.09,87.19,81,2.419753086419753,0.0,0.0,0.0,0.0,0.0,0.09183673469387756,0.10714285714285714,0.0,0.04081632653061224,0.0,0.0,0.0,0.04081632653061224,0.03571428571428571,0.0,0.03571428571428571,0.0,0.030612244897959183,0.04591836734693878,0.0,0.015306122448979591,0.03571428571428571,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.015306122448979591,0.0,1271.92,0.0,0.0,0.0,0.0,0.0,665.5799999999999,0.0,0.0,3563.15,0.0,0.03571428571428571,0.04591836734693877,0.18877551020408162,0.061224489795918366,0.17695187765597206,0,0.0,0
ACC000000001156,228.77263440860216,42551.71,186,428.18915415029056,3243.25,6.07,108.03,79,2.3544303797468356,0.0,0.0,0.0,0.0,0.0,0.10752688172043011,0.08064516129032258,0.0,0.10752688172043011,0.0,0.0,0.0,0.04838709677419355,0.043010752688172046,0.0,0.06989247311827956,0.0,0.026881720430107527,0.026881720430107527,0.0,0.016129032258064516,0.016129032258064516,0.043010752688172046,0.010752688172043012,0.016129032258064516,0.0,0.0,0.010752688172043012,0.0,554.58,0.0,0.0,0.0,0.0,0.0,423.84000000000003,0.0,0.0,3911.37,0.0,0.016129032258064516,0.03763440860215054,0.2204301075268817,0.06451612903225806,0.30675711974912406,0,0.0,0
ACC000000001165,209.41557251908395,27433.44,131,407.8166925511063,3605.51,7.47,102.35,73,1.7945205479452055,0.0,0.0,0.0,0.0,0.0,0.1450381679389313,0.15267175572519084,0.0,0.08396946564885496,0.0,0.0,0.0,0.03816793893129771,0.030534351145038167,0.0,0.007633587786259542,0.0,0.03816793893129771,0.015267175572519083,0.0,0.030534351145038167,0.022900763358778626,0.015267175572519083,0.015267175572519083,0.03816793893129771,0.0,0.0,0.015267175572519083,0.0,637.0799999999999,0.0,0.0,0.0,0.0,0.0,641.52,0.0,0.0,2651.16,0.0,0.022900763358778626,0.05343511450381679,0.1984732824427481,0.05343511450381679,0.3431844493435749,0,0.0,0
ACC000000001174,163.25557692307692,25467.87,156,220.94361982989233,2152.66,3.35,97.07499999999999,75,2.08,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.14102564102564102,0.0,0.057692307692307696,0.0,0.0,0.0,0.03205128205128205,0.04487179487179487,0.0,0.019230769230769232,0.0,0.038461538461538464,0.00641025641025641,0.0,0.01282051282051282,0.038461538461538464,0.019230769230769232,0.00641025641025641,0.01282051282051282,0.0,0.0,0.019230769230769232,0.0,1127.48,0.0,0.0,0.0,0.0,0.0,732.63,0.0,0.0,2730.8199999999997,0.0,0.038461538461538464,0.057692307692307696,0.19230769230769235,0.0641025641025641,0.2862261351263376,0,0.0,1
ACC000000001177,190.13956204379562,26049.12,137,366.888620310091,3951.8,3.0,108.22,73,1.8767123287671232,0.0,0.0,0.0,0.0,0.0,0.13138686131386862,0.08759124087591241,0.0,0.058394160583941604,0.0,0.0,0.0,0.058394160583941604,0.051094890510948905,0.0,0.043795620437956206,0.0,0.051094890510948905,0.043795620437956206,0.0,0.0072992700729927005,0.051094890510948905,0.029197080291970802,0.0072992700729927005,0.014598540145985401,0.0,0.0,0.0364963503649635,0.0,964.6199999999999,0.0,0.0,0.0,0.0,0.0,699.8199999999999,0.0,0.0,3555.65,0.0,0.051094890510948905,0.08759124087591241,0.22627737226277372,0.08759124087591241,0.4155906226390757,0,0.0,0
ACC000000001202,195.258431372549,29874.54,153,340.72850018885157,3362.24,4.48,112.76,74,2.0675675675675675,0.0,0.0,0.0,0.0,0.0,0.0915032679738562,0.0718954248366013,0.0,0.05228758169934641,0.0,0.0,0.0,0.06535947712418301,0.0392156862745098,0.0,0.032679738562091505,0.0,0.032679738562091505,0.026143790849673203,0.0,0.0196078431372549,0.013071895424836602,0.013071895424836602,0.0392156862745098,0.006535947712418301,0.0,0.0,0.0196078431372549,0.0,244.92000000000002,0.0,0.0,0.0,0.0,0.0,618.77,0.0,0.0,2804.8,0.0,0.013071895424836602,0.05228758169934641,0.16993464052287582,0.0718954248366013,0.34868386257997613,0,0.0,0
ACC000000001206,198.1706896551724,22987.8,116,433.20606515631323,3581.16,7.36,95.0,63,1.8412698412698412,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.1206896551724138,0.0,0.08620689655172414,0.0,0.0,0.0,0.02586206896551724,0.017241379310344827,0.0,0.05172413793103448,0.0,0.02586206896551724,0.02586206896551724,0.0,0.008620689655172414,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.0,0.0,0.02586206896551724,0.0,475.02,0.0,0.0,0.0,0.0,0.0,348.18,0.0,0.0,1037.04,0.0,0.02586206896551724,0.05172413793103448,0.20689655172413793,0.1206896551724138,0.2718433255900956,0,0.0,1
ACC000000001215,186.07604938271604,30144.32,162,291.69472206817915,3010.22,3.48,88.86000000000001,77,2.103896103896104,0.0,0.0,0.0,0.0,0.0,0.09876543209876543,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.024691358024691357,0.05555555555555555,0.0,0.024691358024691357,0.0,0.037037037037037035,0.043209876543209874,0.0,0.006172839506172839,0.030864197530864196,0.018518518518518517,0.018518518518518517,0.030864197530864196,0.0,0.0,0.006172839506172839,0.012345679012345678,731.6800000000001,0.0,0.0,0.0,0.0,0.0,670.44,1492.95,0.0,4822.9,0.0,0.030864197530864196,0.05555555555555555,0.1728395061728395,0.08024691358024691,0.30502296950138535,0,0.0,0
ACC000000001228,183.87909871244636,42843.83,233,365.7097967551849,3635.21,3.99,95.0,84,2.7738095238095237,0.0,0.0,0.0,0.0,0.0,0.17167381974248927,0.07296137339055794,0.0,0.06866952789699571,0.0,0.0,0.0,0.030042918454935622,0.02145922746781116,0.0,0.04721030042918455,0.0,0.03862660944206009,0.034334763948497854,0.0,0.030042918454935622,0.02575107296137339,0.017167381974248927,0.012875536480686695,0.012875536480686695,0.0,0.0,0.017167381974248927,0.004291845493562232,975.6400000000001,0.0,0.0,0.0,0.0,0.0,979.85,788.06,0.0,2102.09,0.0,0.02575107296137339,0.06008583690987125,0.2832618025751073,0.13304721030042918,0.1856580048982549,0,0.0,0
ACC000000001233,222.87805882352944,37889.270000000004,170,408.39254878379785,3092.36,7.61,111.75999999999999,79,2.151898734177215,0.0,0.0,0.0,0.0,0.0,0.11176470588235295,0.07058823529411765,0.0,0.07058823529411765,0.0,0.0,0.0,0.06470588235294118,0.029411764705882353,0.0,0.03529411764705882,0.0,0.052941176470588235,0.03529411764705882,0.0,0.0058823529411764705,0.03529411764705882,0.03529411764705882,0.0058823529411764705,0.029411764705882353,0.0,0.0,0.0058823529411764705,0.0058823529411764705,1265.96,0.0,0.0,0.0,0.0,0.0,978.85,932.05,0.0,3024.9300000000003,0.0,0.03529411764705882,0.06470588235294117,0.18823529411764706,0.058823529411764705,0.23034885602177077,0,0.0,0
ACC000000001241,159.68971830985916,11337.97,71,166.0580361282665,900.0,6.49,102.44,50,1.42,0.0,0.0,0.0,0.0,0.0,0.1267605633802817,0.04225352112676056,0.0,0.1267605633802817,0.0,0.0,0.0,0.08450704225352113,0.04225352112676056,0.0,0.056338028169014086,0.0,0.014084507042253521,0.028169014084507043,0.0,0.014084507042253521,0.0,0.0,0.04225352112676056,0.014084507042253521,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.11,0.0,0.0,1951.11,0.0,0.0,0.07042253521126761,0.22535211267605634,0.09859154929577464,0.3873497636702161,0,0.0,1
ACC000000001249,209.23546153846155,27200.61,130,359.9809061863942,2686.75,5.87,100.245,68,1.911764705882353,0.0,0.0,0.0,0.0,0.0,0.08461538461538462,0.11538461538461539,0.0,0.08461538461538462,0.0,0.0,0.0,0.046153846153846156,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.03076923076923077,0.023076923076923078,0.03076923076923077,0.038461538461538464,0.007692307692307693,0.0,0.0,0.023076923076923078,0.007692307692307693,581.56,0.0,0.0,0.0,0.0,0.0,661.8,834.38,0.0,2738.86,0.0,0.023076923076923078,0.06923076923076923,0.19230769230769232,0.05384615384615385,0.307885006990652,0,0.0,1
ACC000000001256,198.2211842105263,30129.62,152,310.5399414583773,2622.38,4.26,107.705,70,2.1714285714285713,0.0,0.0,0.0,0.0,0.0,0.125,0.08552631578947369,0.0,0.039473684210526314,0.0,0.0,0.0,0.06578947368421052,0.05263157894736842,0.0,0.05263157894736842,0.0,0.03289473684210526,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.006578947368421052,0.019736842105263157,0.019736842105263157,0.0,0.0,0.013157894736842105,0.0,599.54,0.0,0.0,0.0,0.0,0.0,717.41,0.0,0.0,4547.43,0.0,0.02631578947368421,0.046052631578947366,0.23026315789473684,0.07236842105263158,0.21419254540880367,0,0.0,1
ACC000000001263,195.77351063829786,18402.71,94,246.4341575599334,1885.01,3.21,119.46000000000001,59,1.5932203389830508,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,0.031914893617021274,0.0,0.07446808510638298,0.0,0.0,0.0,0.0425531914893617,0.05319148936170213,0.0,0.02127659574468085,0.0,0.010638297872340425,0.031914893617021274,0.0,0.0,0.031914893617021274,0.0425531914893617,0.06382978723404255,0.010638297872340425,0.0,0.0,0.031914893617021274,0.0,558.98,0.0,0.0,0.0,0.0,0.0,102.22,0.0,0.0,2747.1899999999996,0.0,0.031914893617021274,0.0425531914893617,0.22340425531914893,0.0851063829787234,0.16641896764117894,0,0.0,0
ACC000000001265,249.8130303030303,41219.15,165,506.7058679116783,3994.25,4.81,120.0,75,2.2,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.06060606060606061,0.0,0.07878787878787878,0.0,0.0,0.0,0.04242424242424243,0.07272727272727272,0.0,0.024242424242424242,0.0,0.03636363636363636,0.030303030303030304,0.0,0.012121212121212121,0.03636363636363636,0.01818181818181818,0.024242424242424242,0.01818181818181818,0.0,0.0,0.006060606060606061,0.006060606060606061,953.3599999999999,0.0,0.0,0.0,0.0,0.0,955.89,764.96,0.0,6171.860000000001,0.0,0.03636363636363636,0.04848484848484848,0.17575757575757575,0.05454545454545454,0.1994946523642531,0,0.0,0
ACC000000001266,235.23293103448276,27287.02,116,544.6455327307003,3489.26,3.12,94.25999999999999,65,1.7846153846153847,0.0,0.0,0.0,0.0,0.0,0.07758620689655173,0.08620689655172414,0.0,0.06896551724137931,0.0,0.0,0.0,0.06896551724137931,0.017241379310344827,0.0,0.05172413793103448,0.0,0.02586206896551724,0.06896551724137931,0.0,0.008620689655172414,0.008620689655172414,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.0,0.0,0.008620689655172414,0.0,96.28,0.0,0.0,0.0,0.0,0.0,328.22,0.0,0.0,1258.93,0.0,0.008620689655172414,0.034482758620689655,0.20689655172413793,0.11206896551724138,0.268729967581656,0,0.0,0
ACC000000001275,160.833567251462,27502.54,171,268.07677295137563,3068.86,3.59,102.8,76,2.25,0.0,0.0,0.0,0.0,0.0,0.12280701754385964,0.07602339181286549,0.0,0.07602339181286549,0.0,0.0,0.0,0.05263157894736842,0.017543859649122806,0.0,0.03508771929824561,0.0,0.05847953216374269,0.03508771929824561,0.0,0.029239766081871343,0.005847953216374269,0.017543859649122806,0.029239766081871343,0.023391812865497075,0.0,0.0,0.011695906432748537,0.005847953216374269,122.09,0.0,0.0,0.0,0.0,0.0,1037.31,878.4,0.0,1187.37,0.0,0.005847953216374269,0.07602339181286549,0.2222222222222222,0.0935672514619883,0.23062742568504582,0,0.0,0
ACC000000001279,203.85693467336682,40567.53,199,376.6787196759566,3043.83,4.05,100.82,81,2.45679012345679,0.0,0.0,0.0,0.0,0.0,0.15577889447236182,0.07537688442211055,0.0,0.05527638190954774,0.0,0.0,0.0,0.035175879396984924,0.06030150753768844,0.0,0.02512562814070352,0.0,0.05025125628140704,0.03015075376884422,0.0,0.02512562814070352,0.0,0.010050251256281407,0.010050251256281407,0.01507537688442211,0.0,0.0,0.005025125628140704,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,1227.31,1351.62,0.0,5818.74,0.0,0.0,0.06030150753768845,0.23618090452261306,0.10050251256281408,0.3061441009595605,0,0.0,0
ACC000000001289,171.20135849056604,45368.36,265,320.4693150601428,3331.59,4.73,86.94,85,3.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.1018867924528302,0.09811320754716982,0.0,0.11320754716981132,0.0,0.0,0.0,0.03018867924528302,0.03773584905660377,0.0,0.03773584905660377,0.0,0.052830188679245285,0.05660377358490566,0.0,0.022641509433962263,0.01509433962264151,0.01509433962264151,0.011320754716981131,0.007547169811320755,0.0,0.0,0.0037735849056603774,0.0,798.8,0.0,0.0,0.0,0.0,0.0,1539.87,0.0,0.0,4271.52,0.0,0.01509433962264151,0.05660377358490566,0.2188679245283019,0.08679245283018867,0.2719498787260549,0,0.0,0
ACC000000001298,168.05635036496352,23023.72,137,265.6743088624178,2805.29,7.48,114.93,76,1.8026315789473684,0.0,0.0,0.0,0.0,0.0,0.10218978102189781,0.12408759124087591,0.0,0.029197080291970802,0.0,0.0,0.0,0.06569343065693431,0.058394160583941604,0.0,0.072992700729927,0.0,0.021897810218978103,0.0364963503649635,0.0,0.0364963503649635,0.014598540145985401,0.0072992700729927005,0.029197080291970802,0.014598540145985401,0.0,0.0,0.0072992700729927005,0.0,287.06,0.0,0.0,0.0,0.0,0.0,448.88000000000005,0.0,0.0,3352.55,0.0,0.014598540145985401,0.029197080291970802,0.24817518248175183,0.08029197080291971,0.244187299011628,0,0.0,0
ACC000000001299,161.4057281553398,16624.79,103,161.10822522302706,767.21,3.65,99.79,60,1.7166666666666666,0.0,0.0,0.0,0.0,0.0,0.0970873786407767,0.0970873786407767,0.0,0.06796116504854369,0.0,0.0,0.0,0.009708737864077669,0.06796116504854369,0.0,0.038834951456310676,0.0,0.038834951456310676,0.009708737864077669,0.0,0.02912621359223301,0.019417475728155338,0.019417475728155338,0.02912621359223301,0.038834951456310676,0.0,0.0,0.009708737864077669,0.009708737864077669,349.17,0.0,0.0,0.0,0.0,0.0,364.38,726.87,0.0,3278.2000000000007,0.0,0.019417475728155338,0.05825242718446601,0.17475728155339804,0.0970873786407767,0.24721695732697976,0,0.0,1
ACC000000001303,284.9032093023256,61254.19,215,607.5153871782541,5011.73,3.56,123.1,82,2.6219512195121952,0.0,0.0,0.0,0.0,0.0,0.13023255813953488,0.07906976744186046,0.0,0.09767441860465116,0.0,0.0,0.0,0.05116279069767442,0.05581395348837209,0.0,0.037209302325581395,0.0,0.04186046511627907,0.03255813953488372,0.0,0.037209302325581395,0.013953488372093023,0.018604651162790697,0.004651162790697674,0.013953488372093023,0.0,0.0,0.009302325581395349,0.0,369.8,0.0,0.0,0.0,0.0,0.0,1204.98,0.0,0.0,6007.91,0.0,0.013953488372093023,0.05116279069767442,0.2372093023255814,0.08372093023255814,0.2555436615846198,0,0.0,0
ACC000000001320,204.23194244604318,28388.24,139,323.23806334345215,3428.33,4.22,120.0,65,2.1384615384615384,0.0,0.0,0.0,0.0,0.0,0.1079136690647482,0.06474820143884892,0.0,0.07913669064748201,0.0,0.0,0.0,0.03597122302158273,0.050359712230215826,0.0,0.02877697841726619,0.0,0.06474820143884892,0.02158273381294964,0.0,0.04316546762589928,0.02877697841726619,0.007194244604316547,0.014388489208633094,0.02158273381294964,0.0,0.0,0.014388489208633094,0.0,625.99,0.0,0.0,0.0,0.0,0.0,1409.86,0.0,0.0,3523.4700000000003,0.0,0.02877697841726619,0.07913669064748202,0.20143884892086333,0.050359712230215826,0.3323989088439439,0,0.0,1
ACC000000001326,198.82214285714286,25051.59,126,463.1049774754871,4042.01,8.11,101.42,71,1.7746478873239437,0.0,0.0,0.0,0.0,0.0,0.0873015873015873,0.10317460317460317,0.0,0.05555555555555555,0.0,0.0,0.0,0.09523809523809523,0.031746031746031744,0.0,0.0873015873015873,0.0,0.047619047619047616,0.007936507936507936,0.0,0.047619047619047616,0.03968253968253968,0.007936507936507936,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,928.4200000000001,0.0,0.0,0.0,0.0,0.0,763.34,0.0,0.0,2050.09,0.0,0.03968253968253968,0.047619047619047616,0.23015873015873015,0.10317460317460317,0.41226844284135256,0,0.0,0
ACC000000001334,177.41254658385094,28563.420000000002,161,240.8294535980791,2277.09,5.64,98.3,72,2.236111111111111,0.0,0.0,0.0,0.0,0.0,0.11801242236024845,0.10559006211180125,0.0,0.043478260869565216,0.0,0.0,0.0,0.012422360248447204,0.018633540372670808,0.0,0.024844720496894408,0.0,0.024844720496894408,0.031055900621118012,0.0,0.012422360248447204,0.062111801242236024,0.024844720496894408,0.012422360248447204,0.024844720496894408,0.0,0.0,0.024844720496894408,0.012422360248447204,1626.02,0.0,0.0,0.0,0.0,0.0,407.76,1607.99,0.0,1915.63,0.0,0.062111801242236024,0.06211180124223602,0.18633540372670807,0.07453416149068323,0.2940642262026046,0,0.0,1
ACC000000001359,195.48825174825174,27954.82,143,340.1871502804539,2763.47,2.82,110.56,67,2.1343283582089554,0.0,0.0,0.0,0.0,0.0,0.06993006993006994,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.04895104895104895,0.027972027972027972,0.0,0.04195804195804196,0.0,0.055944055944055944,0.006993006993006993,0.0,0.027972027972027972,0.04195804195804196,0.006993006993006993,0.013986013986013986,0.06293706293706294,0.0,0.0,0.027972027972027972,0.02097902097902098,1299.46,0.0,0.0,0.0,0.0,0.0,1002.08,2189.94,0.0,1449.66,0.0,0.04195804195804196,0.1048951048951049,0.14685314685314685,0.09090909090909091,0.20606500059739252,0,0.0,1
ACC000000001407,160.4610824742268,31129.45,194,253.25615853237113,3021.5,4.68,98.63,82,2.3658536585365852,0.0,0.0,0.0,0.0,0.0,0.1134020618556701,0.0979381443298969,0.0,0.05670103092783505,0.0,0.0,0.0,0.04639175257731959,0.041237113402061855,0.0,0.03608247422680412,0.0,0.041237113402061855,0.02577319587628866,0.0,0.041237113402061855,0.010309278350515464,0.02577319587628866,0.005154639175257732,0.015463917525773196,0.0,0.0,0.02577319587628866,0.005154639175257732,242.69,0.0,0.0,0.0,0.0,0.0,910.79,602.17,0.0,3740.38,0.0,0.010309278350515464,0.07216494845360824,0.21649484536082475,0.08247422680412371,0.2853179224175178,0,0.0,0
